Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count,
49.186427,-122.890057,101 AVE & 120 ST,SURREY,PDO,2020,1,0
49.048997,-122.803476,26 AVE,SURREY,Casualty,2022,1,
49.059848,-122.802965,HWY 99,SURREY,Casualty,2018,1,
49.186427,-122.890057,101 AVE & 120 ST,SURREY,PDO,2022,3,0
49.186382,-122.887093,101 AVE & 121 ST,SURREY,Casualty,2022,1,0
49.186216,-122.859582,101 AVE & 131 ST,SURREY,PDO,2022,1,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,Casualty,2018,4,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,Casualty,2019,2,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,Casualty,2020,2,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,Casualty,2021,2,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,Casualty,2022,1,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,PDO,2018,3,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,PDO,2019,1,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,PDO,2020,1,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,PDO,2021,2,0
49.186205,-122.856511,101 AVE & 132 ST,SURREY,PDO,2022,1,0
49.1861,-122.84124,101 AVE & 137A ST,SURREY,Casualty,2022,1,0
49.1861,-122.84124,101 AVE & 137A ST,SURREY,PDO,2019,1,0
49.186043,-122.837184,101 AVE & 139 ST,SURREY,Casualty,2019,2,0
49.186043,-122.837184,101 AVE & 139 ST,SURREY,Casualty,2021,1,0
49.186043,-122.837184,101 AVE & 139 ST,SURREY,PDO,2019,2,0
49.186043,-122.837184,101 AVE & 139 ST,SURREY,PDO,2021,2,0
49.186049,-122.825917,101 AVE & 143 ST,SURREY,Casualty,2020,1,0
49.186052,-122.82454,101 AVE & 143A ST,SURREY,PDO,2019,1,0
49.186109,-122.823109,101 AVE & 144 ST,SURREY,PDO,2021,1,0
49.18611,-122.820503,101 AVE & 145 ST,SURREY,PDO,2019,1,0
49.186117,-122.817607,101 AVE & 146 ST,SURREY,PDO,2021,1,0
49.18611,-122.812065,101 AVE & 148 ST,SURREY,PDO,2021,1,0
49.18611,-122.812065,101 AVE & 148 ST,SURREY,Casualty,2019,1,0
49.18611,-122.812065,101 AVE & 148 ST,SURREY,Casualty,2020,1,0
49.18611,-122.812065,101 AVE & 148 ST,SURREY,Casualty,2022,2,0
49.18611,-122.812065,101 AVE & 148 ST,SURREY,PDO,2020,1,0
49.18611,-122.812065,101 AVE & 148 ST,SURREY,PDO,2022,1,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,PDO,2021,4,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,Casualty,2019,8,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,Casualty,2018,5,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,Casualty,2020,3,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,Casualty,2021,4,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,Casualty,2022,8,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,PDO,2018,6,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,PDO,2019,1,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,PDO,2020,4,0
49.186141,-122.80646,101 AVE & 150 ST,SURREY,PDO,2022,3,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,PDO,2021,15,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,Casualty,2018,31,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,Casualty,2019,26,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,Casualty,2020,16,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,Casualty,2021,19,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,Casualty,2022,16,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,PDO,2018,25,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,PDO,2019,19,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,PDO,2020,9,0
49.186146,-122.800941,101 AVE & 152 ST,SURREY,PDO,2022,18,0
49.186143,-122.798147,101 AVE & 153 ST,SURREY,Casualty,2018,1,0
49.186143,-122.798147,101 AVE & 153 ST,SURREY,Casualty,2019,2,0
49.186143,-122.798147,101 AVE & 153 ST,SURREY,Casualty,2020,1,0
49.186143,-122.798147,101 AVE & 153 ST,SURREY,Casualty,2021,2,0
49.186143,-122.798147,101 AVE & 153 ST,SURREY,PDO,2018,3,0
49.186143,-122.798147,101 AVE & 153 ST,SURREY,PDO,2021,1,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,Casualty,2018,1,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,Casualty,2022,1,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,PDO,2018,2,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,PDO,2019,2,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,PDO,2020,1,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,PDO,2021,1,0
49.186152,-122.795361,101 AVE & 154 ST,SURREY,PDO,2022,2,0
49.186087,-122.742632,101 AVE & 173 ST,SURREY,PDO,2020,1,0
49.18611,-122.84321,101 AVE & WHALLEY BLVD,SURREY,Casualty,2019,2,0
49.18611,-122.84321,101 AVE & WHALLEY BLVD,SURREY,Casualty,2021,1,0
49.18611,-122.84321,101 AVE & WHALLEY BLVD,SURREY,PDO,2019,1,0
49.18611,-122.84321,101 AVE & WHALLEY BLVD,SURREY,PDO,2020,1,0
49.18611,-122.84321,101 AVE & WHALLEY BLVD,SURREY,PDO,2022,1,0
49.187059,-122.890077,101A AVE & 120 ST,SURREY,Casualty,2018,1,0
49.187059,-122.890077,101A AVE & 120 ST,SURREY,PDO,2018,1,0
49.186952,-122.887088,101A AVE & 121 ST,SURREY,PDO,2020,1,0
49.186952,-122.887088,101A AVE & 121 ST,SURREY,PDO,2022,1,0
49.186881,-122.886004,101A AVE & 121A ST,SURREY,Casualty,2021,1,0
49.186903,-122.812025,101A AVE & 148 ST,SURREY,Casualty,2019,1,0
49.186903,-122.812025,101A AVE & 148 ST,SURREY,PDO,2018,1,0
49.186903,-122.812025,101A AVE & 148 ST,SURREY,PDO,2022,1,0
49.186845,-122.809258,101A AVE & 149 ST,SURREY,Casualty,2018,1,0
49.186845,-122.809258,101A AVE & 149 ST,SURREY,PDO,2019,1,0
49.18663,-122.806458,101A AVE & 150 ST,SURREY,Casualty,2019,1,0
49.18663,-122.806458,101A AVE & 150 ST,SURREY,Casualty,2018,2,0
49.18663,-122.806458,101A AVE & 150 ST,SURREY,Casualty,2020,2,0
49.18663,-122.806458,101A AVE & 150 ST,SURREY,PDO,2019,1,0
49.18663,-122.806458,101A AVE & 150 ST,SURREY,PDO,2020,2,0
49.187019,-122.798108,101A AVE & 153 ST,SURREY,Casualty,2021,1,0
49.187019,-122.798108,101A AVE & 153 ST,SURREY,PDO,2019,1,0
49.187019,-122.798108,101A AVE & 153 ST,SURREY,PDO,2022,1,0
49.187168,-122.795346,101A AVE & 154 ST,SURREY,Casualty,2021,1,0
49.187168,-122.795346,101A AVE & 154 ST,SURREY,PDO,2018,2,0
49.187168,-122.795346,101A AVE & 154 ST,SURREY,PDO,2019,1,0
49.187168,-122.795346,101A AVE & 154 ST,SURREY,PDO,2022,2,0
49.187249,-122.792574,101A AVE & 155 ST,SURREY,Casualty,2021,1,0
49.187249,-122.792574,101A AVE & 155 ST,SURREY,PDO,2018,1,0
49.187249,-122.792574,101A AVE & 155 ST,SURREY,PDO,2021,1,0
49.187249,-122.792574,101A AVE & 155 ST,SURREY,PDO,2022,1,0
49.187056,-122.784182,101A AVE & 158 ST,SURREY,Casualty,2018,1,0
49.187056,-122.784182,101A AVE & 158 ST,SURREY,Casualty,2022,2,0
49.187056,-122.784182,101A AVE & 158 ST,SURREY,PDO,2018,1,0
49.187037,-122.778582,101A AVE & 160 ST,SURREY,Casualty,2018,1,0
49.187037,-122.778582,101A AVE & 160 ST,SURREY,Casualty,2019,2,0
49.187037,-122.778582,101A AVE & 160 ST,SURREY,Casualty,2020,1,0
49.187037,-122.778582,101A AVE & 160 ST,SURREY,PDO,2018,1,0
49.187037,-122.778582,101A AVE & 160 ST,SURREY,PDO,2021,1,0
49.187037,-122.778582,101A AVE & 160 ST,SURREY,PDO,2022,3,0
49.187061,-122.745469,101A AVE & 172 ST,SURREY,PDO,2018,1,0
49.187225,-122.861534,101A AVE & SEMIAHMOO RD,SURREY,PDO,2019,1,0
49.187668,-122.859563,101B AVE & 131 ST,SURREY,PDO,2021,1,0
49.187685,-122.861821,101B AVE & SEMIAHMOO RD,SURREY,PDO,2018,1,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,PDO,2021,2,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,Casualty,2018,6,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,Casualty,2019,3,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,Casualty,2020,3,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,Casualty,2021,2,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,Casualty,2022,1,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,PDO,2018,2,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,PDO,2019,4,0
49.188509,-122.850059,102 AVE & 102A AVE & UNIVERSITY DR,SURREY,PDO,2022,5,0
49.188142,-122.890057,102 AVE & 120 ST,SURREY,Casualty,2019,1,0
49.188142,-122.890057,102 AVE & 120 ST,SURREY,Casualty,2021,1,0
49.188142,-122.890057,102 AVE & 120 ST,SURREY,PDO,2018,2,0
49.188142,-122.890057,102 AVE & 120 ST,SURREY,PDO,2020,3,0
49.188142,-122.890057,102 AVE & 120 ST,SURREY,PDO,2021,2,0
49.188142,-122.890057,102 AVE & 120 ST,SURREY,PDO,2022,1,0
49.188137,-122.887083,102 AVE & 121 ST,SURREY,Casualty,2022,1,0
49.188137,-122.887083,102 AVE & 121 ST,SURREY,PDO,2022,2,0
49.188136,-122.884024,102 AVE & 122 ST,SURREY,PDO,2019,1,0
49.188074,-122.875459,102 AVE & 125 ST & HELEN DR,SURREY,PDO,2020,1,0
49.188021,-122.87137,102 AVE & 127 ST,SURREY,Casualty,2021,2,0
49.188021,-122.87137,102 AVE & 127 ST,SURREY,Casualty,2022,1,0
49.188021,-122.87137,102 AVE & 127 ST,SURREY,PDO,2020,1,0
49.188022,-122.869944,102 AVE & 127A ST,SURREY,Casualty,2019,1,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,Casualty,2018,4,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,Casualty,2019,2,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,Casualty,2020,5,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,Casualty,2021,2,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,Casualty,2022,7,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,PDO,2018,1,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,PDO,2019,4,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,PDO,2020,2,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,PDO,2021,4,0
49.188019,-122.867704,102 AVE & 128 ST,SURREY,PDO,2022,2,0
49.188082,-122.866095,102 AVE & 128A ST,SURREY,Casualty,2019,1,0
49.188082,-122.866095,102 AVE & 128A ST,SURREY,PDO,2020,1,0
49.188082,-122.866095,102 AVE & 128A ST,SURREY,PDO,2021,1,0
49.188073,-122.864607,102 AVE & 129 ST,SURREY,Casualty,2020,1,0
49.188073,-122.864607,102 AVE & 129 ST,SURREY,Casualty,2022,1,0
49.188073,-122.864607,102 AVE & 129 ST,SURREY,PDO,2021,1,0
49.188075,-122.863201,102 AVE & 129A ST,SURREY,Casualty,2018,1,0
49.188075,-122.863201,102 AVE & 129A ST,SURREY,Casualty,2019,1,0
49.188075,-122.863201,102 AVE & 129A ST,SURREY,PDO,2018,1,0
49.188075,-122.863201,102 AVE & 129A ST,SURREY,PDO,2019,1,0
49.188,-122.852095,102 AVE & 133A ST,SURREY,Casualty,2019,1,0
49.188,-122.852095,102 AVE & 133A ST,SURREY,PDO,2022,1,0
49.187791,-122.841196,102 AVE & 137A ST,SURREY,Casualty,2018,1,0
49.187791,-122.841196,102 AVE & 137A ST,SURREY,PDO,2018,1,0
49.187791,-122.841196,102 AVE & 137A ST,SURREY,PDO,2019,1,0
49.187791,-122.841196,102 AVE & 137A ST,SURREY,PDO,2020,1,0
49.187761,-122.837153,102 AVE & 139 ST,SURREY,Casualty,2018,1,0
49.187761,-122.837153,102 AVE & 139 ST,SURREY,PDO,2022,3,0
49.187752,-122.835778,102 AVE & 139A ST,SURREY,Casualty,2018,1,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,Casualty,2019,4,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,Casualty,2018,11,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,Casualty,2020,3,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,Casualty,2021,11,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,Casualty,2022,9,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,PDO,2018,6,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,PDO,2019,6,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,PDO,2020,8,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,PDO,2021,4,0
49.18774,-122.834187,102 AVE & 140 ST,SURREY,PDO,2022,3,0
49.187352,-122.831381,102 AVE & 141 ST,SURREY,PDO,2019,1,0
49.187867,-122.827169,102 AVE & 142A ST,SURREY,Casualty,2018,1,0
49.187856,-122.82589,102 AVE & 143 ST,SURREY,PDO,2022,1,0
49.187753,-122.823112,102 AVE & 144 ST,SURREY,PDO,2022,1,0
49.187964,-122.78979,102 AVE & 156 ST,SURREY,PDO,2019,1,0
49.187964,-122.78979,102 AVE & 156 ST,SURREY,Casualty,2021,2,0
49.187964,-122.78979,102 AVE & 156 ST,SURREY,Casualty,2022,2,0
49.187972,-122.784183,102 AVE & 158 ST,SURREY,PDO,2022,1,0
49.187762,-122.775212,102 AVE & 161 ST,SURREY,Casualty,2018,1,0
49.187762,-122.775212,102 AVE & 161 ST,SURREY,PDO,2018,1,0
49.187762,-122.775212,102 AVE & 161 ST,SURREY,PDO,2021,1,0
49.187762,-122.775212,102 AVE & 161 ST,SURREY,PDO,2022,1,0
49.188699,-122.756472,102 AVE & 168 ST,SURREY,Casualty,2022,1,0
49.188699,-122.756472,102 AVE & 168 ST,SURREY,PDO,2021,2,0
49.188699,-122.756472,102 AVE & 168 ST,SURREY,PDO,2022,2,0
49.188235,-122.734464,102 AVE & 176 ST,SURREY,PDO,2021,1,0
49.188025,-122.871645,102 AVE & CENTRE DR,SURREY,PDO,2018,1,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,PDO,2021,4,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,Casualty,2018,4,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,Casualty,2020,1,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,Casualty,2021,1,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,Casualty,2022,4,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,PDO,2018,4,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,PDO,2019,3,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,PDO,2020,1,0
49.187886,-122.847737,102 AVE & CITY PKY,SURREY,PDO,2022,9,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,PDO,2021,25,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,Casualty,2018,35,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,Casualty,2019,20,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,Casualty,2020,17,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,Casualty,2021,25,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,Casualty,2022,17,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,PDO,2018,37,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,PDO,2019,30,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,PDO,2020,20,0
49.187828,-122.845419,102 AVE & KING GEORGE BLVD,SURREY,PDO,2022,32,0
49.187726,-122.7632,102 AVE & TYNEHEAD DR,SURREY,PDO,2019,1,0
49.187726,-122.7632,102 AVE & TYNEHEAD DR,SURREY,PDO,2021,1,0
49.187726,-122.7632,102 AVE & TYNEHEAD DR,SURREY,PDO,2022,2,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,Casualty,2018,4,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,Casualty,2019,13,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,Casualty,2020,2,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,Casualty,2021,3,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,Casualty,2022,2,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,PDO,2018,10,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,PDO,2019,4,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,PDO,2020,3,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,PDO,2021,4,0
49.187799,-122.843223,102 AVE & WHALLEY BLVD,SURREY,PDO,2022,4,0
49.188994,-122.884004,102A AVE & 122 ST,SURREY,PDO,2021,1,0
49.188868,-122.85429,102A AVE & 133 ST,SURREY,Casualty,2018,1,0
49.188868,-122.85429,102A AVE & 133 ST,SURREY,Casualty,2019,1,0
49.188868,-122.85429,102A AVE & 133 ST,SURREY,Casualty,2022,1,0
49.188868,-122.85429,102A AVE & 133 ST,SURREY,PDO,2018,3,0
49.188868,-122.85429,102A AVE & 133 ST,SURREY,PDO,2020,1,0
49.188863,-122.852088,102A AVE & 133A ST,SURREY,Casualty,2019,1,0
49.188863,-122.852088,102A AVE & 133A ST,SURREY,Casualty,2021,3,0
49.188863,-122.852088,102A AVE & 133A ST,SURREY,Casualty,2022,1,0
49.188863,-122.852088,102A AVE & 133A ST,SURREY,PDO,2022,3,0
49.188245,-122.834185,102A AVE & 140 ST,SURREY,Casualty,2018,2,0
49.188245,-122.834185,102A AVE & 140 ST,SURREY,Casualty,2019,1,0
49.188245,-122.834185,102A AVE & 140 ST,SURREY,Casualty,2021,2,0
49.188245,-122.834185,102A AVE & 140 ST,SURREY,PDO,2020,1,0
49.188245,-122.834185,102A AVE & 140 ST,SURREY,PDO,2021,1,0
49.188245,-122.834185,102A AVE & 140 ST,SURREY,PDO,2022,1,0
49.188233,-122.831372,102A AVE & 141 ST,SURREY,PDO,2022,1,0
49.188873,-122.809253,102A AVE & 149 ST,SURREY,Casualty,2018,2,0
49.188873,-122.809253,102A AVE & 149 ST,SURREY,PDO,2018,1,0
49.188873,-122.809253,102A AVE & 149 ST,SURREY,PDO,2019,1,0
49.188873,-122.809253,102A AVE & 149 ST,SURREY,PDO,2020,1,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,PDO,2021,1,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,Casualty,2018,1,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,Casualty,2019,3,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,Casualty,2020,2,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,Casualty,2021,3,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,Casualty,2022,4,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,PDO,2018,1,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,PDO,2019,1,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,PDO,2020,3,0
49.188864,-122.806439,102A AVE & 150 ST,SURREY,PDO,2022,2,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,Casualty,2018,30,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,Casualty,2019,37,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,Casualty,2020,16,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,Casualty,2021,24,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,Casualty,2022,20,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,PDO,2018,22,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,PDO,2019,23,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,PDO,2020,15,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,PDO,2021,33,0
49.188742,-122.800921,102A AVE & 152 ST & MALL ACCESS,SURREY,PDO,2022,19,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,Casualty,2018,3,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,Casualty,2019,4,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,Casualty,2020,3,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,Casualty,2021,4,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,Casualty,2022,1,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,PDO,2018,4,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,PDO,2019,5,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,PDO,2021,3,0
49.188746,-122.799501,102A AVE & 152A ST,SURREY,PDO,2022,5,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,PDO,2021,1,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,Casualty,2019,1,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,Casualty,2020,1,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,Casualty,2022,1,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,PDO,2018,2,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,PDO,2019,1,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,PDO,2020,1,0
49.188758,-122.79806,102A AVE & 153 ST,SURREY,PDO,2022,2,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,Casualty,2018,3,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,Casualty,2019,3,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,Casualty,2020,1,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,Casualty,2021,3,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,PDO,2018,1,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,PDO,2021,2,0
49.188788,-122.79533,102A AVE & 154 ST & PARK ACCESS ROAD,SURREY,PDO,2022,5,0
49.18849,-122.775214,102A AVE & 161 ST,SURREY,Casualty,2019,1,0
49.18849,-122.775214,102A AVE & 161 ST,SURREY,Casualty,2021,1,0
49.188832,-122.750022,102A AVE & 170A ST,SURREY,Casualty,2020,1,0
49.188883,-122.845303,102A AVE & KING GEORGE BLVD,SURREY,Casualty,2020,1,0
49.188883,-122.845303,102A AVE & KING GEORGE BLVD,SURREY,PDO,2020,1,0
49.188911,-122.834176,102B AVE & 140 ST,SURREY,Casualty,2019,2,0
49.188911,-122.834176,102B AVE & 140 ST,SURREY,Casualty,2022,2,0
49.188911,-122.834176,102B AVE & 140 ST,SURREY,PDO,2020,1,0
49.189003,-122.82312,102B AVE & 144 ST,SURREY,Casualty,2018,1,0
49.189003,-122.82312,102B AVE & 144 ST,SURREY,Casualty,2019,1,0
49.189003,-122.82312,102B AVE & 144 ST,SURREY,PDO,2020,1,0
49.189003,-122.82312,102B AVE & 144 ST,SURREY,PDO,2021,1,0
49.189003,-122.82312,102B AVE & 144 ST,SURREY,PDO,2022,1,0
49.188998,-122.821628,102B AVE & 144A ST,SURREY,Casualty,2018,1,0
49.188998,-122.821628,102B AVE & 144A ST,SURREY,PDO,2018,1,0
49.189299,-122.789791,102B AVE & 156 ST,SURREY,PDO,2020,1,0
49.189299,-122.789791,102B AVE & 156 ST,SURREY,PDO,2021,1,0
49.189299,-122.789791,102B AVE & 156 ST,SURREY,PDO,2022,1,0
49.189682,-122.784144,102B AVE & 158 ST,SURREY,Casualty,2020,1,0
49.189941,-122.876804,103 AVE & 124A ST,SURREY,Casualty,2018,1,0
49.189941,-122.876804,103 AVE & 124A ST,SURREY,Casualty,2021,1,0
49.189941,-122.876804,103 AVE & 124A ST,SURREY,Casualty,2022,1,0
49.189941,-122.876804,103 AVE & 124A ST,SURREY,PDO,2022,1,0
49.189927,-122.87541,103 AVE & 125 ST,SURREY,Casualty,2018,1,0
49.189927,-122.87541,103 AVE & 125 ST,SURREY,Casualty,2019,1,0
49.189927,-122.87541,103 AVE & 125 ST,SURREY,Casualty,2021,1,0
49.189902,-122.87407,103 AVE & 125A ST,SURREY,Casualty,2022,1,0
49.189855,-122.871295,103 AVE & 127 ST,SURREY,Casualty,2022,1,0
49.189855,-122.871295,103 AVE & 127 ST,SURREY,PDO,2022,2,0
49.189783,-122.867733,103 AVE & 128 ST,SURREY,Casualty,2018,2,0
49.189783,-122.867733,103 AVE & 128 ST,SURREY,Casualty,2022,1,0
49.189783,-122.867733,103 AVE & 128 ST,SURREY,PDO,2018,2,0
49.189783,-122.867733,103 AVE & 128 ST,SURREY,PDO,2020,1,0
49.189783,-122.867733,103 AVE & 128 ST,SURREY,PDO,2022,1,0
49.189843,-122.856521,103 AVE & 132 ST,SURREY,Casualty,2021,1,0
49.189843,-122.856521,103 AVE & 132 ST,SURREY,Casualty,2022,1,0
49.189843,-122.856521,103 AVE & 132 ST,SURREY,PDO,2018,1,0
49.189757,-122.852083,103 AVE & 133A ST,SURREY,Casualty,2018,1,0
49.189757,-122.852083,103 AVE & 133A ST,SURREY,PDO,2021,1,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,Casualty,2018,1,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,Casualty,2019,2,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,Casualty,2020,2,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,Casualty,2021,3,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,Casualty,2022,2,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,PDO,2018,2,0
49.189592,-122.834175,103 AVE & 140 ST,SURREY,PDO,2022,1,0
49.189614,-122.828618,103 AVE & 142 ST,SURREY,Casualty,2022,1,0
49.18962,-122.825876,103 AVE & 143 ST,SURREY,PDO,2021,1,0
49.18962,-122.825876,103 AVE & 143 ST,SURREY,Casualty,2020,1,0
49.18962,-122.825876,103 AVE & 143 ST,SURREY,Casualty,2021,1,0
49.18962,-122.825876,103 AVE & 143 ST,SURREY,Casualty,2022,1,0
49.18962,-122.825876,103 AVE & 143 ST,SURREY,PDO,2019,1,0
49.189693,-122.823114,103 AVE & 144 ST,SURREY,Casualty,2020,3,0
49.189693,-122.823114,103 AVE & 144 ST,SURREY,Casualty,2021,1,0
49.189693,-122.823114,103 AVE & 144 ST,SURREY,PDO,2021,1,0
